State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Punjab,Jalandhar,Bilga,Other,Vegetables,0.10,1500,1700,1600,2019-12-31
Punjab,Jalandhar,Goraya,Other,Vegetables,0.20,1300,1300,1300,2019-12-31
Punjab,Jalandhar,Jalandhar City(Jalandhar),Other,Vegetables,46.70,400,900,600,2019-12-31
Punjab,Jalandhar,Noor Mehal,Other,Vegetables,0.15,1500,1500,1500,2019-12-31
Punjab,kapurthala,Phagwara,Other,Vegetables,13.00,1076,1400,1250,2019-12-31
Punjab,Ludhiana,Jagraon,Other,Vegetables,2.00,1500,1900,1700,2019-12-31
Punjab,Ludhiana,Samrala,Other,Vegetables,1.00,1100,1300,1200,2019-12-31
Punjab,Moga,Baghapurana,Tomato,Vegetables,0.40,1200,1500,1400,2019-12-31
Punjab,Moga,Moga,Other,Vegetables,6.50,1500,2500,2000,2019-12-31
Punjab,Mohali,Banur (Kheragaju),Deshi,Vegetables,0.50,2000,2500,2500,2019-12-31
Punjab,Mohali,Dera Bassi,Other,Vegetables,0.10,1600,2000,1800,2019-12-31
Punjab,Mohali,Kharar,Tomato,Vegetables,1.20,1500,2000,1800,2019-12-31
Punjab,Mohali,Kurali,Other,Vegetables,1.50,1900,2100,2000,2019-12-31
Punjab,Muktsar,Giddarbaha,Tomato,Vegetables,0.50,1400,1600,1500,2019-12-31
Punjab,Muktsar,Malout,Tomato,Vegetables,1.60,1000,1500,1200,2019-12-31
Punjab,Nawanshahr,Banga,Other,Vegetables,3.70,1197,1700,1605,2019-12-31
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Other,Vegetables,1.00,1500,2000,1800,2019-12-31
Punjab,Pathankot,Pathankot,Tomato,Vegetables,9.30,1200,1400,1300,2019-12-31
Punjab,Patiala,Nabha,Other,Vegetables,4.90,1000,1700,1300,2019-12-31
Punjab,Patiala,Patiala,Tomato,Vegetables,20.00,1200,2200,1800,2019-12-31
Punjab,Patiala,Patran,Other,Vegetables,1.50,1200,1500,1390,2019-12-31
Punjab,Patiala,Rajpura,Local,Vegetables,5.20,1100,1800,1450,2019-12-31
Punjab,Sangrur,Dhuri,Other,Vegetables,0.20,1200,1300,1250,2019-12-31
Punjab,Sangrur,Khanauri,Other,Vegetables,0.40,1800,2000,1900,2019-12-31
Punjab,Sangrur,Malerkotla,Other,Vegetables,4.50,1800,2500,2300,2019-12-31
Punjab,Tarntaran,Patti,Other,Vegetables,0.40,1500,1700,1600,2019-12-31
Punjab,Tarntaran,Tarantaran,Other,Vegetables,0.60,2000,3000,2500,2019-12-31
-,-,-,-,Punjab Sub Total,320.24,-,-,-,
-,-,-,-,Total:-,320.24,-,-,-,
