State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.07,7900,8100,8000,2019-12-08
Punjab,Sangrur,Sangrur,Onion,Vegetables,0.10,1800,1800,1800,2019-12-08
-,-,-,-,Punjab Sub Total,0.67,-,-,-,
-,-,-,-,Total:-,0.67,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,4000,4300,4200,2019-12-09
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-09
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,8.00,5500,8000,7500,2019-12-09
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.07,7900,8100,8000,2019-12-09
-,-,-,-,Punjab Sub Total,8.67,-,-,-,
-,-,-,-,Total:-,8.67,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,4000,4300,4100,2019-12-10
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-10
Punjab,Ferozpur,Zira,Nasik,Vegetables,0.05,8000,9000,8500,2019-12-10
Punjab,Gurdaspur,F.G.Churian,Onion,Vegetables,0.25,4480,4510,4490,2019-12-10
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,12.00,5500,8000,7500,2019-12-10
Punjab,Mohali,Lalru,Other,Vegetables,0.85,5000,5000,5000,2019-12-10
Punjab,Pathankot,Pathankot,Onion,Vegetables,22.80,5500,7600,6300,2019-12-10
-,-,-,-,Punjab Sub Total,36.55,-,-,-,
-,-,-,-,Total:-,36.55,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,3500,4000,3800,2019-12-11
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-11
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,9.00,5500,8000,7500,2019-12-11
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.02,7900,8100,8000,2019-12-11
Punjab,Pathankot,Pathankot,Onion,Vegetables,18.00,1800,7000,3900,2019-12-11
-,-,-,-,Punjab Sub Total,27.62,-,-,-,
-,-,-,-,Total:-,27.62,-,-,-,
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-12
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.03,7900,8100,8000,2019-12-12
Punjab,Mohali,Lalru,Other,Vegetables,0.88,5000,5400,5400,2019-12-12
Punjab,Pathankot,Pathankot,Onion,Vegetables,13.10,5600,7300,6200,2019-12-12
-,-,-,-,Punjab Sub Total,14.51,-,-,-,
-,-,-,-,Total:-,14.51,-,-,-,
Punjab,Barnala,Barnala,Other,Vegetables,5.63,1200,1600,1400,2019-12-13
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-13
Punjab,Mohali,Lalru,Other,Vegetables,0.85,5000,5000,5000,2019-12-13
Punjab,Muktsar,Giddarbaha,Local,Vegetables,0.30,6000,7000,6500,2019-12-13
-,-,-,-,Punjab Sub Total,7.28,-,-,-,
-,-,-,-,Total:-,7.28,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,3500,4000,3800,2019-12-14
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-14
Punjab,Hoshiarpur,Hoshiarpur,Other,Vegetables,8.00,5500,8000,7500,2019-12-14
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.02,7900,8100,8000,2019-12-14
-,-,-,-,Punjab Sub Total,8.62,-,-,-,
-,-,-,-,Total:-,8.62,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,3500,4000,3800,2019-12-15
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-15
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.05,6900,7100,7000,2019-12-15
-,-,-,-,Punjab Sub Total,0.65,-,-,-,
-,-,-,-,Total:-,0.65,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,3500,4000,3700,2019-12-16
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-16
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Other,Vegetables,2.30,6000,7500,7000,2019-12-16
Punjab,Muktsar,Bariwala,Other,Vegetables,0.03,3500,3500,3500,2019-12-16
Punjab,Pathankot,Pathankot,Onion,Vegetables,26.70,5400,7100,6300,2019-12-16
-,-,-,-,Punjab Sub Total,29.63,-,-,-,
-,-,-,-,Total:-,29.63,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,3500,4000,3800,2019-12-17
Punjab,Ferozpur,Makhu,Other,Vegetables,0.50,2000,4000,3000,2019-12-17
Punjab,Pathankot,Pathankot,Onion,Vegetables,41.20,6200,9000,7800,2019-12-17
-,-,-,-,Punjab Sub Total,41.80,-,-,-,
-,-,-,-,Total:-,41.80,-,-,-,
Punjab,Jalandhar,Phillaur(Apra Mandi),Other,Vegetables,0.03,5900,6100,6000,2019-12-18
-,-,-,-,Punjab Sub Total,0.03,-,-,-,
-,-,-,-,Total:-,0.03,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,3500,4000,3800,2019-12-19
Punjab,Pathankot,Pathankot,Onion,Vegetables,18.00,3100,7100,5200,2019-12-19
-,-,-,-,Punjab Sub Total,18.10,-,-,-,
-,-,-,-,Total:-,18.10,-,-,-,
Punjab,Bhatinda,Bhucho,Other,Vegetables,0.10,3500,4000,3700,2019-12-20
